,Entity,Iteration,Probability,Relation,Value
6628,concept:coach:gerald_wallace,1070,0.9375,concept:athleteledsportsteam,concept:sportsteam:hornets_charlotte_bobcats__7_50
6629,concept:coach:gerald_wallace,1070,0.9998529071341788,concept:athleteplaysforteam,concept:sportsteam:hornets_charlotte_bobcats__7_50
6630,concept:coach:gerald_wallace,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
6631,concept:athlete:jameer_nelson,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:orlando_magic
6632,concept:athlete:jameer_nelson,1070,0.99951171875,concept:athleteplaysforteam,concept:sportsteam:magic
6633,concept:athlete:jameer_nelson,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
6634,concept:athlete:jason_anderson,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
6635,concept:athlete:bruce_chen,1070,0.99909375,concept:athleteplayssport,concept:sport:baseball
6636,concept:athlete:jeff_green,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:seattle_supersonics_and_thunders
6637,concept:athlete:frank_francisco,1070,0.997828125,concept:athleteplaysinleague,concept:sportsleague:mlb
6638,concept:athlete:frank_francisco,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6639,concept:athlete:sean_kazmar,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6640,concept:athlete:josh_banks,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
6641,concept:athlete:deuce_mcallister,1070,0.99993896484375,concept:athleteplaysforteam,concept:sportsteam:new
6642,concept:athlete:matt_daley,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6643,concept:athlete:matt_maloney,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6644,concept:personaustralia:tom_fazio,1070,0.9375,concept:athleteplayssport,concept:sport:golf
6645,concept:athlete:jayson_werth,1070,0.9960994651763728,concept:athleteledsportsteam,concept:sportsteam:dodgers
6646,concept:athlete:jayson_werth,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:bruins
6647,concept:athlete:jayson_werth,1070,0.993875,concept:athleteplaysinleague,concept:sportsleague:mlb
6648,concept:athlete:jayson_werth,1070,0.98425,concept:athleteplayssport,concept:sport:baseball
6649,concept:athlete:dave_kingman,1070,0.948,concept:athleteplaysinleague,concept:sportsleague:mlb
6650,concept:athlete:ray_emery,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:ottawa_senators
6651,concept:athlete:pelfrey,1070,0.96875,concept:athleteledsportsteam,concept:sportsteam:new_york_mets
6652,concept:athlete:pelfrey,1070,0.9998779296875,concept:athleteplaysforteam,concept:sportsteam:new_york_mets
6653,concept:athlete:pelfrey,1070,0.9999998991309691,concept:athleteplaysinleague,concept:sportsleague:mlb
6654,concept:athlete:pelfrey,1070,0.9981875,concept:athleteplayssport,concept:sport:baseball
6655,concept:athlete:ellis_maples,1070,0.9921875,concept:athleteplayssport,concept:sport:golf
6656,concept:athlete:jamaal_charles,1070,0.9990234375,concept:athleteplaysforteam,concept:sportsteam:kansas_city_chiefs
6657,concept:athlete:daniel_davidson,1070,0.99775,concept:athleteplayssport,concept:sport:baseball
6658,concept:athlete:jonathan_stewart,1070,0.9997579082043038,concept:athleteplaysforteam,concept:sportsteam:carolina_hurricanes_hockey
6659,concept:athlete:jonathan_stewart,1070,0.999999997485449,concept:athleteplaysinleague,concept:sportsleague:nfl
6660,concept:athlete:jonathan_stewart,1070,0.907,concept:athleteplayssport,concept:sport:football
6661,concept:athlete:bob_gibson,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
6662,concept:athlete:cha_seung_baek,1070,0.974,concept:athleteplaysinleague,concept:sportsleague:mlb
6663,concept:athlete:cha_seung_baek,1070,0.992125,concept:athleteplayssport,concept:sport:baseball
6664,concept:coach:mikhail_grabovski,1070,0.9986543735368709,concept:athleteplaysforteam,concept:sportsteam:maple_leafs
6665,concept:athlete:laynce_nix,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6666,concept:athlete:dave_ross,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:atlanta_braves_spring_training
6667,concept:coach:brooks_orpik,1070,0.998046875,concept:athleteplaysforteam,concept:sportsteam:pittsburgh_penguins
6668,concept:athlete:joey_macdonald,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:islanders
6669,concept:personmexico:catcher_johnny_estrada,1070,0.9921875,concept:athleteplaysforteam,concept:sportsteam:new_york_mets
6670,concept:personmexico:catcher_johnny_estrada,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:mlb
6671,concept:personmexico:catcher_johnny_estrada,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6672,concept:athlete:brett_wallace,1070,0.947,concept:athleteplaysinleague,concept:sportsleague:nfl
6673,concept:athlete:brett_wallace,1070,0.907,concept:athleteplayssport,concept:sport:football
6674,concept:coach:milan_hejduk,1070,0.984375,concept:athleteplaysforteam,concept:sportsteam:colorado_avalanche
6675,concept:athlete:jeremy_hellickson,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6676,concept:athlete:zach_parise,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:new_jersey_devils
6677,concept:coach:chad_pennington,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:new_york_jets
6678,concept:coach:chad_pennington,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:miami_dolphins_football_team
6679,concept:coach:chad_pennington,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nfl
6680,concept:coach:chad_pennington,1070,0.9535,concept:athleteplayssport,concept:sport:football
6681,concept:coach:terrell_suggs,1070,0.9976392243086416,concept:athleteplaysforteam,concept:sportsteam:baltimore_colts
6682,concept:athlete:dwayne_roloson,1070,0.972,concept:athleteplaysinleague,concept:sportsleague:nhl
6683,concept:athlete:dwayne_roloson,1070,0.936,concept:athleteplayssport,concept:sport:hockey
6684,concept:athlete:anze_kopitar,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:kings_college
6685,concept:athlete:dana_eveland,1070,0.9998622018285366,concept:athleteplayssport,concept:sport:baseball
6686,concept:athlete:les_furber,1070,0.984375,concept:athleteplayssport,concept:sport:golf
6687,concept:athlete:edgar_renteria,1070,0.998046875,concept:athleteplaysforteam,concept:sportsteam:atlanta_braves_spring_training
6688,concept:athlete:edgar_renteria,1070,0.902,concept:athleteplaysinleague,concept:sportsleague:nfl
6689,concept:athlete:edgar_renteria,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6690,concept:athlete:gordon_lewis,1070,0.984375,concept:athleteplayssport,concept:sport:golf
6691,concept:male:robert_andino,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:marlins
6692,concept:athlete:thomas_robinson,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:jayhawks
6693,concept:athlete:steven_shell,1070,0.998875,concept:athleteplayssport,concept:sport:baseball
6694,concept:athlete:carmelo_anthony,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:denver_nuggets
6695,concept:athlete:carmelo_anthony,1070,0.9999638203211548,concept:athleteplaysforteam,concept:sportsteam:denver_nuggets
6696,concept:athlete:carmelo_anthony,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
6697,concept:athlete:carmelo_anthony,1070,0.911,concept:athleteplayssport,concept:sport:basketball
6698,concept:coach:marshawn_lynch,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:bills
6699,concept:coach:marshawn_lynch,1070,0.9999999998860523,concept:athleteplaysinleague,concept:sportsleague:nfl
6700,concept:coach:marshawn_lynch,1070,0.907,concept:athleteplayssport,concept:sport:football
6701,concept:athlete:jordan_staal,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:pittsburgh_penguins
6702,concept:athlete:jordan_staal,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nhl
6703,concept:athlete:jordan_staal,1070,0.911,concept:athleteplayssport,concept:sport:hockey
6704,concept:coach:boyd_devereaux,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:maple_leafs
6705,concept:athlete:jacoby_ford,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:oakland_raiders
6706,concept:athlete:rich_harden,1070,0.9999918349461228,concept:athleteplaysforteam,concept:sportsteam:chicago_cubs_baseball
6707,concept:athlete:rich_harden,1070,0.9999999989855405,concept:athleteplaysinleague,concept:sportsleague:mlb
6708,concept:athlete:rich_harden,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6709,concept:athlete:chris_simon,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:islanders
6710,concept:athlete:joel_hanrahan,1070,0.96875,concept:athleteplayssport,concept:sport:baseball
6711,concept:athlete:erik_ersberg,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:kings_college
6712,concept:athlete:calathes,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:florida_gators
6713,concept:athlete:omar_quintanilla,1070,0.9998625502749413,concept:athleteplayssport,concept:sport:baseball
6714,concept:athlete:jon_adkins,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6715,concept:athlete:andrei_kirilenko,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:utah_jazz
6716,concept:athlete:andrei_kirilenko,1070,0.9999972059207047,concept:athleteplaysforteam,concept:sportsteam:utah_jazz
6717,concept:athlete:andrei_kirilenko,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
6718,concept:personmexico:joe_webb,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:arizona_diamondbacks
6719,concept:personmexico:joe_webb,1070,0.9999999999999996,concept:athleteplaysinleague,concept:sportsleague:mlb
6720,concept:personmexico:joe_webb,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6721,concept:athlete:jake_westbrook,1070,0.9999143021423177,concept:athleteplaysforteam,concept:sportsteam:tampa_bay_devil_rays
6722,concept:athlete:jake_westbrook,1070,0.9999999999697033,concept:athleteplaysinleague,concept:sportsleague:mlb
6723,concept:athlete:jake_westbrook,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6724,concept:athlete:nicklaus_design,1070,0.9999960490126997,concept:athleteplayssport,concept:sport:golf
6725,concept:athlete:mike_macdougal,1070,0.998375,concept:athleteplaysinleague,concept:sportsleague:mlb
6726,concept:athlete:mike_macdougal,1070,0.98425,concept:athleteplayssport,concept:sport:baseball
6727,concept:athlete:john_olerud,1070,0.959,concept:athleteplaysinleague,concept:sportsleague:major_league_baseball
6728,concept:athlete:john_olerud,1070,0.9835,concept:athleteplayssport,concept:sport:baseball
6729,concept:athlete:kevin_slowey,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:twins
6730,concept:athlete:kevin_slowey,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:mlb
6731,concept:athlete:kevin_slowey,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6732,concept:athlete:marcus_mcbeth,1070,0.998875,concept:athleteplayssport,concept:sport:baseball
6733,concept:athlete:azubuike,1070,0.984375,concept:athleteledsportsteam,concept:sportsteam:golden_state_warriors_nba
6734,concept:athlete:azubuike,1070,0.984375,concept:athleteplaysforteam,concept:sportsteam:golden_state_warriors_nba
6735,concept:athlete:tyler_bozak,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:maple_leafs
6736,concept:athlete:jason_grilli,1070,0.9994375,concept:athleteplayssport,concept:sport:baseball
6737,concept:athlete:melvin_mora,1070,0.994875,concept:athleteplaysinleague,concept:sportsleague:mlb
6738,concept:athlete:melvin_mora,1070,0.98425,concept:athleteplayssport,concept:sport:baseball
6739,concept:athlete:marcus_giles,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:atlanta_braves_spring_training
6740,concept:athlete:antonio_perez,1070,0.9995,concept:athleteplayssport,concept:sport:baseball
6741,concept:personmexico:jack_morris,1070,0.99609375,concept:athleteledsportsteam,concept:sportsteam:brewers
6742,concept:personmexico:jack_morris,1070,0.984375,concept:athleteplaysforteam,concept:sportsteam:dodgers
6743,concept:personmexico:jack_morris,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:mlb
6744,concept:personmexico:jack_morris,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6745,concept:coach:larry_walker,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:colorado_rockies
6746,concept:athlete:jeff_bailey,1070,0.99775,concept:athleteplayssport,concept:sport:baseball
6747,concept:coach:gary_carter,1070,0.998046875,concept:athleteledsportsteam,concept:sportsteam:dodgers
6748,concept:coach:gary_carter,1070,0.999999829555731,concept:athleteplaysforteam,concept:sportsteam:dodgers
6749,concept:coach:gary_carter,1070,0.9999999999999358,concept:athleteplaysinleague,concept:sportsleague:mlb
6750,concept:coach:gary_carter,1070,0.9980154999999999,concept:athleteplayssport,concept:sport:baseball
6751,concept:coach:torry_holt,1070,0.9921875,concept:athleteplaysforteam,concept:sportsteam:rams
6752,concept:coach:torry_holt,1070,0.9999999995318338,concept:athleteplaysinleague,concept:sportsleague:nfl
6753,concept:coach:torry_holt,1070,0.907,concept:athleteplayssport,concept:sport:football
6754,concept:athlete:nate_schierholtz,1070,0.944,concept:athleteplaysinleague,concept:sportsleague:nfl
6755,concept:athlete:nate_schierholtz,1070,0.907,concept:athleteplayssport,concept:sport:football
6756,concept:athlete:cliff_bartosh,1070,0.9999494326938899,concept:athleteplayssport,concept:sport:baseball
6757,concept:athlete:bobby_hull,1070,0.9999999981373549,concept:athleteplaysforteam,concept:sportsteam:blackhawks
6758,concept:coach:wade_dubielewicz,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:islanders
6759,concept:athlete:jeff_karstens,1070,0.9935,concept:athleteplaysinleague,concept:sportsleague:mlb
6760,concept:athlete:jeff_karstens,1070,0.9960625,concept:athleteplayssport,concept:sport:baseball
6761,concept:athlete:koji_uehara,1070,0.9994375,concept:athleteplayssport,concept:sport:baseball
6762,concept:athlete:brandon_boggs,1070,0.944,concept:athleteplaysinleague,concept:sportsleague:nhl
6763,concept:athlete:brandon_boggs,1070,0.936,concept:athleteplayssport,concept:sport:hockey
6764,concept:coach:michael_nylander,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:current_capitals
6765,concept:personmexico:outfielder_scott_podsednik,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:white_sox
6766,concept:coach:chris_volstad,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:marlins
6767,concept:coach:chris_volstad,1070,0.9999999998741304,concept:athleteplaysinleague,concept:sportsleague:mlb
6768,concept:coach:chris_volstad,1070,0.992125,concept:athleteplayssport,concept:sport:baseball
6769,concept:athlete:robinson_tejeda,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
6770,concept:athlete:josh_kinney,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6771,concept:athlete:matt_cain,1070,0.9985197669517943,concept:athleteplaysforteam,concept:sportsteam:new_york_jets
6772,concept:athlete:matt_cain,1070,0.948,concept:athleteplaysinleague,concept:sportsleague:nfl
6773,concept:athlete:matt_cain,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
6774,concept:athlete:brad_butler,1070,0.959,concept:athleteplaysinleague,concept:sportsleague:nfl
6775,concept:athlete:brad_butler,1070,0.907,concept:athleteplayssport,concept:sport:football
6776,concept:personnorthamerica:james_anderson,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:oklahoma_state_university
6777,concept:athlete:jim_brower,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
6778,concept:athlete:leandro_barbosa,1070,0.992187501466281,concept:athleteplaysforteam,concept:sportsteam:suns
6779,concept:athlete:haloti_ngata,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:baltimore_colts
6780,concept:athlete:chris_duncan,1070,0.9375,concept:athleteledsportsteam,concept:sportsteam:cardinals__
6781,concept:athlete:chris_duncan,1070,0.99609375,concept:athleteplaysforteam,concept:sportsteam:cardinals__
6782,concept:athlete:chris_duncan,1070,0.902,concept:athleteplaysinleague,concept:sportsleague:nfl
6783,concept:athlete:chris_duncan,1070,0.911,concept:athleteplayssport,concept:sport:hockey
6784,concept:athlete:longoria,1070,0.9940868807835084,concept:athleteplaysforteam,concept:sportsteam:tampa_bay_devil_rays
6785,concept:athlete:longoria,1070,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
6786,concept:athlete:longoria,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6787,concept:coach:chris_drury,1070,0.9375,concept:athleteledsportsteam,concept:sportsteam:rangers
6788,concept:coach:chris_drury,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:rangers
6789,concept:athlete:corliss_williamson,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
6790,concept:athlete:dick_phelps,1070,0.9375,concept:athleteplayssport,concept:sport:golf
6791,concept:athlete:teemu_selanne,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:anaheim_ducks
6792,concept:athlete:joe_lee,1070,0.9921875,concept:athleteplayssport,concept:sport:golf
6793,concept:athlete:rickey_henderson,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:oakland_athletics
6794,concept:athlete:rickey_henderson,1070,0.9670000000000001,concept:athleteplaysinleague,concept:sportsleague:mlb
6795,concept:athlete:rickey_henderson,1070,0.98425,concept:athleteplayssport,concept:sport:baseball
6796,concept:personmexico:odalis_perez,1070,0.9921875,concept:athleteplaysforteam,concept:sportsteam:new_york_mets
6797,concept:personmexico:odalis_perez,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:mlb
6798,concept:personmexico:odalis_perez,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6799,concept:athlete:kevin_mench,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:rangers
6800,concept:athlete:kevin_mench,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6801,concept:athlete:steve_larmer,1070,0.9999997959957883,concept:athleteplaysforteam,concept:sportsteam:blackhawks
6802,concept:athlete:eric_chavez,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:yankees
6803,concept:athlete:takashi_saito,1070,0.99596875,concept:athleteplaysinleague,concept:sportsleague:mlb
6804,concept:athlete:takashi_saito,1070,0.98425,concept:athleteplayssport,concept:sport:baseball
6805,concept:athlete:justin_smoak,1070,0.984375,concept:athleteplaysforteam,concept:sportsteam:rangers
6806,concept:athlete:braylon_edwards,1070,0.99951171875,concept:athleteplaysforteam,concept:sportsteam:cleveland_browns
6807,concept:athlete:charles_barkley,1070,0.9999993707040865,concept:athleteplaysinleague,concept:sportsleague:nba
6808,concept:athlete:kevin_weekes,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:devils
6809,concept:athlete:mike_lowell,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:red_sox
6810,concept:athlete:mike_lowell,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:mlb
6811,concept:athlete:mike_lowell,1070,0.98425,concept:athleteplayssport,concept:sport:baseball
6812,concept:athlete:andrei_markov,1070,0.9991471831901368,concept:athleteplaysforteam,concept:sportsteam:montreal_canadiens
6813,concept:athlete:jerome_bettis,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:pittsburgh_steelers_sunday
6814,concept:athlete:jerome_bettis,1070,0.9999999997751231,concept:athleteplaysinleague,concept:sportsleague:nfl
6815,concept:athlete:jerome_bettis,1070,0.907,concept:athleteplayssport,concept:sport:football
6816,concept:personaustralia:jack_kidwell,1070,0.9375,concept:athleteplayssport,concept:sport:golf
6817,concept:athlete:ray_king,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
6818,concept:athlete:wilson_ramos,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:twins
6819,concept:athlete:rafer_alston,1070,0.99609375,concept:athleteledsportsteam,concept:sportsteam:houston_rockets_nba
6820,concept:athlete:rafer_alston,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:houston_rockets_nba
6821,concept:athlete:rafer_alston,1070,0.9999999963830556,concept:athleteplaysinleague,concept:sportsleague:nba
6822,concept:athlete:rafer_alston,1070,0.911,concept:athleteplayssport,concept:sport:basketball
6823,concept:athlete:rick_cerone,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:yankees
6824,concept:male:david_eckstein,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:cardinals__
6825,concept:male:david_eckstein,1070,0.911,concept:athleteplayssport,concept:sport:football
6826,concept:athlete:dexter_fowler,1070,0.9375,concept:athleteledsportsteam,concept:sportsteam:colorado_rockies
6827,concept:athlete:dexter_fowler,1070,0.984375,concept:athleteplaysforteam,concept:sportsteam:rockies
6828,concept:athlete:dexter_fowler,1070,0.995125,concept:athleteplaysinleague,concept:sportsleague:mlb
6829,concept:athlete:dexter_fowler,1070,0.9685,concept:athleteplayssport,concept:sport:baseball
6830,concept:personnorthamerica:jason_kapono,1070,0.984375,concept:athleteledsportsteam,concept:sportsteam:raptors
6831,concept:personnorthamerica:jason_kapono,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:raptors
6832,concept:personnorthamerica:jason_kapono,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
6833,concept:personnorthamerica:jason_kapono,1070,0.911,concept:athleteplayssport,concept:sport:basketball
6834,concept:athlete:jason_chimera,1070,0.9921875,concept:athleteplaysforteam,concept:sportsteam:current_capitals
6835,concept:athlete:jeff_keppinger,1070,0.9921875,concept:athleteplaysforteam,concept:sportsteam:tampa_bay_devil_rays
6836,concept:athlete:scott_eyre,1070,0.987,concept:athleteplaysinleague,concept:sportsleague:mlb
6837,concept:athlete:scott_eyre,1070,0.98425,concept:athleteplayssport,concept:sport:baseball
6838,concept:athlete:greg_jennings,1070,0.998046875,concept:athleteplaysforteam,concept:sportsteam:packers
6839,concept:athlete:bryan_bullington,1070,0.9981875,concept:athleteplayssport,concept:sport:baseball
6840,concept:male:don_drysdale,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:n2001_arizona_diamondbacks
6841,concept:male:don_drysdale,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:n2001_arizona_diamondbacks
6842,concept:male:don_drysdale,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:mlb
6843,concept:male:don_drysdale,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6844,concept:athlete:dillon_gee,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:new_york_mets
6845,concept:athlete:donnie_avery,1070,0.998897664994306,concept:athleteplaysforteam,concept:sportsteam:rams
6846,concept:athlete:mats_sundin,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:maple_leafs
6847,concept:athlete:nicklas_backstrom,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:washington_capitals
6848,concept:athlete:esteban_yan,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6849,concept:athlete:trent_hunter,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:islanders
6850,concept:athlete:bill_newcomb,1070,0.9375,concept:athleteplayssport,concept:sport:golf
6851,concept:athlete:mike_rupp,1070,0.984375,concept:athleteplaysforteam,concept:sportsteam:rangers
6852,concept:coach:ryan_hollins,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
6853,concept:athlete:carlos_almanzar,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
6854,concept:personmexico:cody_ross,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:marlins
6855,concept:personmexico:cody_ross,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:marlins
6856,concept:personmexico:cody_ross,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:mlb
6857,concept:personmexico:cody_ross,1070,0.9997519375,concept:athleteplayssport,concept:sport:baseball
6858,concept:athlete:dallas_braden,1070,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
6859,concept:athlete:dallas_braden,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
6860,concept:athlete:willie_mcginest,1070,0.959,concept:athleteplaysinleague,concept:sportsleague:nfl
6861,concept:athlete:willie_mcginest,1070,0.907,concept:athleteplayssport,concept:sport:football
6862,concept:athlete:ambiorix_burgos,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6863,concept:coach:demaryius_thomas,1070,0.9921875,concept:athleteplaysforteam,concept:sportsteam:broncos
6864,concept:athlete:mark_teixeira,1070,0.96875,concept:athleteledsportsteam,concept:sportsteam:yankees
6865,concept:athlete:mark_teixeira,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:yankees
6866,concept:athlete:mark_teixeira,1070,0.982,concept:athleteplaysinleague,concept:sportsleague:mlb
6867,concept:athlete:mark_teixeira,1070,0.98425,concept:athleteplayssport,concept:sport:baseball
6868,concept:coach:randor_bierd,1070,0.974,concept:athleteplaysinleague,concept:sportsleague:mlb
6869,concept:coach:randor_bierd,1070,0.98425,concept:athleteplayssport,concept:sport:baseball
6870,concept:athlete:thomas_jones,1070,0.99609375,concept:athleteplaysforteam,concept:sportsteam:bears_29_17
6871,concept:athlete:thomas_jones,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nfl
6872,concept:athlete:thomas_jones,1070,0.907,concept:athleteplayssport,concept:sport:football
6873,concept:athlete:bill_gadsby,1070,0.984375,concept:athleteplaysforteam,concept:sportsteam:blackhawks
6874,concept:athlete:yunel_escobar,1070,0.998046875,concept:athleteplaysforteam,concept:sportsteam:atlanta_braves_spring_training
6875,concept:athlete:yunel_escobar,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:mlb
6876,concept:athlete:yunel_escobar,1070,0.999503875,concept:athleteplayssport,concept:sport:baseball
6877,concept:athlete:jesus_delgado,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
6878,concept:athlete:brian_buscher,1070,0.956,concept:athleteplaysinleague,concept:sportsleague:mlb
6879,concept:athlete:brian_buscher,1070,0.98425,concept:athleteplayssport,concept:sport:baseball
6880,concept:athlete:torrey_smith,1070,0.99951171875,concept:athleteplaysforteam,concept:sportsteam:baltimore_colts
6881,concept:coach:joe_jurevicius,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:cleveland_browns
6882,concept:athlete:mark_redman,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
6883,concept:athlete:kevin_cameron,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6884,concept:athlete:vance_wilson,1070,0.99998339272738,concept:athleteplayssport,concept:sport:baseball
6885,concept:personmexico:ausmus,1070,0.9921875,concept:athleteledsportsteam,concept:sportsteam:rockies
6886,concept:personmexico:ausmus,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:rockies
6887,concept:personmexico:ausmus,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
6888,concept:personmexico:ausmus,1070,1.0,concept:athleteplayssport,concept:sport:baseball
6889,concept:athlete:ryan_getzlaf,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:anaheim_ducks
6890,concept:athlete:ryan_getzlaf,1070,0.902,concept:athleteplaysinleague,concept:sportsleague:nhl
6891,concept:athlete:ryan_getzlaf,1070,0.911,concept:athleteplayssport,concept:sport:hockey
6892,concept:athlete:vince_wilfork,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:new_england_patriots
6893,concept:athlete:adam_miller,1070,0.998875,concept:athleteplayssport,concept:sport:baseball
6894,concept:athlete:jeff_carter_and_mike_richards,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:columbus_blue_jackets
6895,concept:athlete:jay_barker,1070,0.999,concept:athleteplayssport,concept:sport:baseball
6896,concept:athlete:troy_murphy,1070,0.963,concept:athleteplayssport,concept:sport:basketball
6897,concept:personmexico:berroa,1070,0.9991531880603912,concept:athleteledsportsteam,concept:sportsteam:new_york_jets
6898,concept:personmexico:berroa,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:white_sox
6899,concept:personmexico:berroa,1070,0.999999999926787,concept:athleteplaysinleague,concept:sportsleague:mlb
6900,concept:personmexico:berroa,1070,0.9999999999394265,concept:athleteplayssport,concept:sport:baseball
