,Entity,Iteration,Probability,Relation,Value
4081,concept:company:national,1114,0.9999996011127984,concept:bankboughtbank,concept:transportation:fedex_express
4082,concept:company:national,1115,0.9999998005563993,concept:bankboughtbank,concept:bank:federal_express
4083,concept:company:samsung,1114,0.9375,concept:companyalsoknownas,concept:biotechcompany:nec_corp
4084,concept:company:samsung,1114,0.9375,concept:companyalsoknownas,concept:company:matsushita
4085,concept:company:samsung,1114,0.9375,concept:companyalsoknownas,concept:automobilemaker:hyundai
4086,concept:company:samsung,1114,0.9375,concept:companyalsoknownas,concept:biotechcompany:sony_corp
4087,concept:company:samsung,1104,0.9375,concept:companyalsoknownas,concept:automobilemaker:hankook_tire
4088,concept:company:samsung,1114,0.9375,concept:companyalsoknownas,concept:biotechcompany:sharp_corporation
4089,concept:company:samsung,1115,0.9375,concept:companyalsoknownas,concept:company:panasonic
4090,concept:company:samsung,1115,0.9375,concept:companyalsoknownas,concept:biotechcompany:sprint
4091,concept:company:samsung,1115,0.984375,concept:companyalsoknownas,concept:company:philips_electronics
4092,concept:company:samsung,1115,0.9999990463256836,concept:companyalsoknownas,concept:company:lg_electronics_inc
4093,concept:company:samsung,1114,0.9375,concept:companyalsoknownas,concept:company:motorola
4094,concept:company:samsung,1102,0.9990050311669308,concept:companyeconomicsector,concept:economicsector:electronics
4095,concept:company:samsung,1102,0.9244434479861958,concept:companyeconomicsector,concept:economicsector:consumer_electronics
4096,concept:company:aviva,1094,0.984375,concept:companyeconomicsector,concept:economicsector:insurance
4097,concept:automobilemaker:chrysler,1114,0.999998760487677,concept:acquired,concept:automobilemaker:american_motors
4098,concept:automobilemaker:chrysler,1114,1.0,concept:acquired,concept:automobilemaker:amc
4099,concept:automobilemaker:chrysler,1115,0.9375,concept:acquired,concept:company:dodge_company
4100,concept:automobilemaker:chrysler,1115,0.9606513200028706,concept:companyceo,concept:ceo:lee_iacocca
4101,concept:company:hotmail,1114,0.9375,concept:companyeconomicsector,concept:economicsector:internet
4102,concept:company:gibson,1100,0.96875,concept:acquired,concept:organization:epiphone
4103,concept:company:htc,1115,0.9990234375,concept:companyalsoknownas,concept:biotechcompany:sony_corp
4104,concept:company:htc,1115,0.984375,concept:companyalsoknownas,concept:company:lg_electronics_inc
4105,concept:company:htc,1115,0.9999641647813537,concept:companyceo,concept:ceo:peter_chou
4106,concept:company:vivendi,1114,0.9375,concept:acquired,concept:recordlabel:universal_music_group
4107,concept:company:vivendi,1114,0.9375,concept:companyeconomicsector,concept:economicsector:media
4108,concept:company:mcdonalds,1115,0.96875,concept:companyceo,concept:ceo:jack_greenberg
4109,concept:company:arthur_andersen,1095,0.9375,concept:companyeconomicsector,concept:economicsector:auditing
4110,concept:company:south_african_airways,1115,1.0,concept:companyceo,concept:ceo:david_neeleman
4111,concept:company:s_p_500,1115,0.9375,concept:companyalsoknownas,concept:company:mcgraw_hill_companies
4112,concept:company:arthur_anderson,896,1.0,concept:companyeconomicsector,concept:academicfield:accounting
4113,concept:company:singapore_airlines,1115,0.9375,concept:companyceo,concept:personasia:chew_choon_seng
4114,concept:company:cnn__msnbc,1112,1.0,concept:companyeconomicsector,concept:economicsector:media
4115,concept:company:cnn__msnbc,1112,1.0,concept:companyeconomicsector,concept:economicsector:news
4116,concept:company:berkshire_hathaway,1114,1.0,concept:acquired,concept:company:netjets
4117,concept:company:berkshire_hathaway,1114,0.9375,concept:acquired,concept:company:geico
4118,concept:company:berkshire_hathaway,1115,1.0,concept:companyceo,concept:ceo:warren_buffett
4119,concept:company:berkshire_hathaway,1114,1.0,concept:companyeconomicsector,concept:economicsector:insurance
4120,concept:company:pixar_animation_studios,1115,0.999969482421875,concept:companyceo,concept:ceo:john_lasseter
4121,concept:company:unilever,1114,0.9853342529717561,concept:companyeconomicsector,concept:economicsector:consumer_products
4122,concept:company:imation,1100,0.9375,concept:acquired,concept:company:memorex
4123,concept:company:hoya,1115,0.9375,concept:acquired,concept:company:pentax_brand
4124,concept:company:fujitsu,1114,0.9375,concept:companyalsoknownas,concept:biotechcompany:nec_corp
4125,concept:company:baidu,1115,0.99609375,concept:companyceo,concept:ceo:robin_li
4126,concept:company:baidu,1115,0.9921875,concept:companyeconomicsector,concept:economicsector:internet
4127,concept:company:fico,1102,0.9375,concept:companyalsoknownas,concept:creditunion:credit
4128,concept:company:fico,1102,0.9375,concept:companyalsoknownas,concept:bank:experian
4129,concept:company:fico,1115,0.9375,concept:companyalsoknownas,concept:company:equifax
4130,concept:company:fico,1115,0.984375,concept:companyalsoknownas,concept:company:fair_isaac
4131,concept:company:the_today_show,1114,0.9301885781673077,concept:companyeconomicsector,concept:economicsector:news
4132,concept:company:news_corp_,1115,1.0,concept:acquired,concept:company:dow_jones001
4133,concept:company:news_corp_,1098,0.96875,concept:companyeconomicsector,concept:economicsector:media
4134,concept:company:easygroup,1115,0.9375,concept:companyceo,concept:ceo:stelios_haji_ioannou
4135,concept:company:lg_electronics_inc,1115,0.9375,concept:acquired,concept:attraction:zenith
4136,concept:company:lg_electronics_inc,1115,0.984375,concept:companyalsoknownas,concept:company:htc
4137,concept:company:lg_electronics_inc,1115,0.9375,concept:companyalsoknownas,concept:company:cingular_wireless
4138,concept:company:lg_electronics_inc,1115,0.9375,concept:companyalsoknownas,concept:biotechcompany:sharp_corporation
4139,concept:company:lg_electronics_inc,1115,0.9375,concept:companyalsoknownas,concept:biotechcompany:nec_corp
4140,concept:company:lg_electronics_inc,1115,0.9375,concept:companyalsoknownas,concept:company:sonyericsson
4141,concept:company:lg_electronics_inc,1115,0.9375,concept:companyalsoknownas,concept:company:access
4142,concept:company:lg_electronics_inc,1115,0.9375,concept:companyalsoknownas,concept:company:at_t
4143,concept:company:lg_electronics_inc,1115,0.9999990463256836,concept:companyalsoknownas,concept:company:samsung
4144,concept:company:lg_electronics_inc,1115,0.9375,concept:companyalsoknownas,concept:company:philips_electronics
4145,concept:company:lg_electronics_inc,1115,0.9991508847516511,concept:companyeconomicsector,concept:economicsector:consumer_electronics
4146,concept:company:lg_electronics_inc,1115,0.9375,concept:companyeconomicsector,concept:economicsector:electronics
4147,concept:company:x_rite,1107,0.96875,concept:acquired,concept:automobilemaker:pantone
4148,concept:company:eds,1114,0.9375,concept:acquired,concept:company:a_t__kearney
4149,concept:company:eds,1114,0.9375,concept:companyalsoknownas,concept:biotechcompany:electronic_data_systems_corporation
4150,concept:automobilemaker:volkswagen,1115,0.9921875,concept:acquired,concept:automobilemaker:skoda
4151,concept:automobilemaker:volkswagen,1115,0.9999293089841238,concept:acquired,concept:automobilemaker:audi
4152,concept:automobilemaker:volkswagen,1115,0.9921875,concept:companyceo,concept:ceo:ferdinand_piech
4153,concept:automobilemaker:volkswagen,1110,0.984375,concept:companyeconomicsector,concept:economicsector:automobile
4154,concept:company:larsen___toubro,1115,0.96875,concept:companyeconomicsector,concept:academicfield:engineering
4155,concept:company:seagate,1115,1.0,concept:acquired,concept:company:maxtor_brand
4156,concept:company:seagate,1114,0.998046875,concept:acquired,concept:company:samsung
4157,concept:company:siri,1114,1.0,concept:companyalsoknownas,concept:company:sirius_satellite_radio
4158,concept:company:sirius_xm_radio,1114,0.9375,concept:companyalsoknownas,concept:retailstore:sirius
4159,concept:company:wuvc,1103,0.9999997339278508,concept:companyeconomicsector,concept:economicsector:media
4160,concept:company:sinclair,1115,0.984375,concept:companyceo,concept:personaustralia:smith
4161,concept:company:electronic_arts,1115,0.9969559220015306,concept:acquired,concept:company:maxis
4162,concept:company:electronic_arts,1114,0.984375,concept:acquired,concept:winery:westwood
4163,concept:company:electronic_arts,1115,1.0,concept:companyceo,concept:ceo:john_riccitiello
4164,concept:company:electronic_arts,1114,1.0,concept:companyeconomicsector,concept:economicsector:video_games
4165,concept:company:dec,1114,1.0,concept:companyalsoknownas,concept:company:digital_equipment
4166,concept:company:dec,860,0.9999999978436429,concept:companyeconomicsector,concept:economicsector:computer
4167,concept:company:second_life,1103,0.9375,concept:companyalsoknownas,concept:company:linden_research
4168,concept:company:aol_video,1115,1.0,concept:acquired,concept:company:userplane
4169,concept:company:aol_video,1115,0.999990162687813,concept:acquired,concept:company:compuserve
4170,concept:company:aol_video,1115,0.99951171875,concept:acquired,concept:blog:techcrunch
4171,concept:company:aol_video,1115,0.9987826999958967,concept:acquired,concept:company:quigo
4172,concept:company:aol_video,1115,0.984375,concept:acquired,concept:company:socialthing
4173,concept:company:aol_video,1115,0.9375,concept:acquired,concept:company:patch
4174,concept:company:aol_video,1115,1.0,concept:acquired,concept:website:netscape
4175,concept:company:aol_video,1115,0.9999999403953552,concept:acquired,concept:website:the_new_york_post
4176,concept:company:aol_video,1115,0.9375,concept:companyalsoknownas,concept:company:aol_time_warner
4177,concept:company:aol_video,1115,0.99609375,concept:companyalsoknownas,concept:company:america_online
4178,concept:company:aol_video,1115,0.9993977685795098,concept:companyceo,concept:ceo:ron_grant
4179,concept:company:aol_video,1115,0.9977487282538933,concept:companyeconomicsector,concept:economicsector:internet
4180,concept:company:aol_video,1115,0.9966184793123419,concept:companyeconomicsector,concept:economicsector:media
4181,concept:company:the_travelers_companies,1115,0.99609375,concept:companyceo,concept:ceo:jay_s__fishman
4182,concept:company:william_hill,1096,0.9375,concept:companyeconomicsector,concept:economicsector:gaming
4183,concept:company:airespace,1098,1.0,concept:companyeconomicsector,concept:economicsector:internet
4184,concept:company:eads,1075,1.0,concept:companyeconomicsector,concept:economicsector:aerospace
4185,concept:company:telmex,1115,0.984375,concept:companyceo,concept:ceo:carlos_slim_helu
4186,concept:automobilemaker:vw,1102,0.984375,concept:companyalsoknownas,concept:automobilemaker:volkswagen_ag
4187,concept:automobilemaker:vw,1115,1.0,concept:companyceo,concept:ceo:martin_winterkorn
4188,concept:automobilemaker:gm,1103,1.0,concept:acquired,concept:automobilemaker:vauxhall
4189,concept:automobilemaker:gm,1103,1.0,concept:acquired,concept:automobilemaker:gmc
4190,concept:automobilemaker:gm,1105,1.0,concept:acquired,concept:automobilemaker:hummer
4191,concept:automobilemaker:gm,1115,1.0,concept:acquired,concept:automobilemaker:saturn
4192,concept:automobilemaker:gm,1115,1.0,concept:acquired,concept:automobilemaker:pontiac
4193,concept:automobilemaker:gm,1115,1.0,concept:acquired,concept:automobilemaker:opel
4194,concept:automobilemaker:gm,1115,0.96875,concept:acquired,concept:company:chevy001
4195,concept:automobilemaker:gm,1103,1.0,concept:acquired,concept:company:holden
4196,concept:automobilemaker:gm,1114,1.0,concept:companyalsoknownas,concept:automobilemaker:general_motors
4197,concept:automobilemaker:gm,1115,0.9999999989069919,concept:companyceo,concept:ceo:richard_wagoner
4198,concept:automobilemaker:gm,1103,0.9997565628048628,concept:companyeconomicsector,concept:economicsector:automobile
4199,concept:automobilemaker:gm,1103,0.999755859375,concept:companyeconomicsector,concept:economicsector:auto
4200,concept:automobilemaker:rl,1114,1.0,concept:companyalsoknownas,concept:retailstore:polo_ralph_lauren_a
4201,concept:automobilemaker:force_india,1115,0.984375,concept:companyceo,concept:ceo:vijay_mallya
4202,concept:automobilemaker:toyota,1115,0.96875,concept:acquired,concept:automobilemaker:daihatsu
4203,concept:automobilemaker:toyota,1115,0.96875,concept:acquired,concept:company:hino
4204,concept:automobilemaker:cd,1102,0.9375,concept:companyalsoknownas,concept:recordlabel:compact_disc
4205,concept:planet:mercury,1096,0.9375,concept:companyeconomicsector,concept:economicsector:insurance
4206,concept:automobilemaker:gmc,1114,0.9375,concept:companyalsoknownas,concept:automobilemaker:general_motors
4207,concept:automobilemaker:acura,1100,0.9375,concept:companyeconomicsector,concept:economicsector:auto
4208,concept:automobilemaker:saturn,1115,0.9375,concept:companyeconomicsector,concept:economicsector:auto
4209,concept:automobilemaker:chrysler_llc,1115,1.0,concept:companyceo,concept:ceo:bob_nardelli
4210,concept:automobilemaker:daimler_benz,1108,0.96875,concept:acquired,concept:automobilemaker:amg
4211,concept:automobilemaker:daimler_benz,1115,0.9999859881265399,concept:acquired,concept:automobilemaker:chrysler
4212,concept:automobilemaker:daimler_benz,1108,0.96875,concept:companyeconomicsector,concept:economicsector:automobile
4213,concept:automobilemaker:daimler_benz,1108,0.984375,concept:companyeconomicsector,concept:economicsector:auto
4214,concept:automobilemaker:bmw__harley_davidson,1115,0.9375,concept:acquired,concept:automobilemaker:mv_agusta
4215,concept:automobilemaker:porsche,1115,0.96875,concept:companyceo,concept:ceo:wendelin_wiedeking
4216,concept:automobilemaker:westfield,1115,0.9375,concept:companyceo,concept:ceo:frank_lowy
4217,concept:automobilemaker:ferrari,1107,0.96875,concept:companyeconomicsector,concept:economicsector:auto
4218,concept:company:cbc,1114,0.997690629489798,concept:companyeconomicsector,concept:economicsector:media
4219,concept:company:netvibes,1102,0.9375,concept:companyalsoknownas,concept:company:rss
4220,concept:company:intc,1114,1.0,concept:companyalsoknownas,concept:biotechcompany:intel
4221,concept:company:intc,1114,1.0,concept:companyalsoknownas,concept:retailstore:wal_mart_stores
4222,concept:company:rackspace,1114,0.9994179781278002,concept:acquired,concept:company:slicehost
4223,concept:company:bmw,1114,0.9375,concept:acquired,concept:automobilemaker:mini
4224,concept:company:bmw,1114,0.984375,concept:acquired,concept:automobilemaker:rover_group
4225,concept:company:bmw,1115,0.998046875,concept:acquired,concept:automobilemaker:rolls_royce
4226,concept:company:bmw,1115,0.9999040285376205,concept:companyceo,concept:ceo:norbert_reithofer
4227,concept:company:bmw,1114,0.96875,concept:companyeconomicsector,concept:economicsector:automobile
4228,concept:company:estee_lauder,1103,1.0,concept:companyalsoknownas,concept:website:el
4229,concept:company:international_monetary_fund,1114,0.9375,concept:companyalsoknownas,concept:bank:imf
4230,concept:company:learning_company,1106,0.9375,concept:acquired,concept:company:broderbund
4231,concept:company:foxconn,1115,0.998046875,concept:companyceo,concept:ceo:terry_gou
4232,concept:company:bby,781,1.0,concept:companyalsoknownas,concept:biotechcompany:best_buy_company_inc
4233,concept:company:bby,1115,1.0,concept:companyalsoknownas,concept:website:best_buy
4234,concept:company:cnn__reuters,1100,0.96875,concept:companyeconomicsector,concept:economicsector:media
4235,concept:company:public,1110,0.9999847412109375,concept:companyeconomicsector,concept:economicsector:insurance
4236,concept:company:public,1110,0.9375,concept:companyeconomicsector,concept:visualizablething:claims
4237,concept:company:amd,1114,0.9375,concept:acquired,concept:biotechcompany:ati_last_year
4238,concept:company:amd,1114,0.9375,concept:acquired,concept:biotechcompany:ati_
4239,concept:company:amd,1115,0.9999997329151694,concept:acquired,concept:company:ati
4240,concept:company:amd,1100,0.984375,concept:acquired,concept:company:seamicro
4241,concept:company:amd,1115,0.9921875,concept:acquired,concept:company:ati_technologies
4242,concept:company:amd,1114,1.0,concept:companyalsoknownas,concept:biotechcompany:advanced_micro_devices
4243,concept:company:amd,1115,1.0,concept:companyceo,concept:ceo:dirk_meyer
4244,concept:company:amd,601,1.0,concept:companyeconomicsector,concept:economicsector:semiconductors
4245,concept:company:air,1096,0.96875,concept:companyeconomicsector,concept:economicsector:insurance
4246,concept:company:amer_intl_group,1114,1.0,concept:companyalsoknownas,concept:company:aig
4247,concept:company:kuth,1114,0.9999997327291806,concept:companyeconomicsector,concept:economicsector:media
4248,concept:company:adm,1114,1.0,concept:companyalsoknownas,concept:biotechcompany:archer_daniels_midland
4249,concept:company:rimm,1103,1.0,concept:companyalsoknownas,concept:company:rim
4250,concept:company:rimm,1109,1.0,concept:companyalsoknownas,concept:biotechcompany:research_in_motion_ltd
4251,concept:company:riaa,1115,0.99609375,concept:companyceo,concept:ceo:hilary_rosen
4252,concept:company:nippondenso,1103,1.0,concept:companyalsoknownas,concept:company:denso
4253,concept:company:kues,1103,0.9999999975264711,concept:companyeconomicsector,concept:economicsector:media
4254,concept:company:zappos,1115,0.96875,concept:companyceo,concept:ceo:tony_hsieh
4255,concept:zoo:former_disney,1115,1.0,concept:companyceo,concept:ceo:michael_eisner
4256,concept:transportation:eurostar,1115,0.9375,concept:companyalsoknownas,concept:biotechcompany:sony_corp
4257,concept:website:cw_network,1115,1.0,concept:companyalsoknownas,concept:company:cnn
4258,concept:website:cw_network,1108,0.9375,concept:companyeconomicsector,concept:economicsector:news
4259,concept:website:zillow,1096,0.9375,concept:companyeconomicsector,concept:economicsector:real_estate
4260,concept:website:inc__google,1115,0.9375,concept:companyalsoknownas,concept:blog:__google
4261,concept:website:bing_index,1115,0.9375,concept:companyalsoknownas,concept:biotechcompany:microsoft
4262,concept:website:bing_index,1115,0.9375,concept:companyeconomicsector,concept:economicsector:internet
4263,concept:website:best_buy,1115,1.0,concept:companyalsoknownas,concept:company:bby
4264,concept:website:best_buy,1115,0.9375,concept:companyalsoknownas,concept:blog:bestbuy_com
4265,concept:website:best_buy,1115,1.0,concept:companyceo,concept:ceo:brian_j__dunn
4266,concept:geopoliticallocation:chattaroy,1114,0.9921875,concept:cityhascompanyoffice,concept:company:national
4267,concept:geopoliticallocation:sacramento_california,1114,0.998046875,concept:cityhascompanyoffice,concept:automobilemaker:nissan
4268,concept:island:hawaii,1107,0.9375,concept:companyeconomicsector,concept:economicsector:insurance_coverage
4269,concept:island:hawaii,1080,0.99951171875,concept:companyeconomicsector,concept:economicsector:insurance
4270,concept:geopoliticallocation:cyprus,1114,0.999755859375,concept:countryhascompanyoffice,concept:company:national
4271,concept:geopoliticallocation:algeria,1114,0.9999637265746818,concept:countryhascompanyoffice,concept:company:national
4272,concept:geopoliticallocation:austin,1107,0.998046875,concept:companyeconomicsector,concept:economicsector:insurance
4273,concept:geopoliticallocation:santander,1108,0.9375,concept:bankbankincountry,concept:country:scotland
4274,concept:geopoliticallocation:new_bedford,1114,0.998046875,concept:cityhascompanyoffice,concept:company:national
4275,concept:geopoliticallocation:glasgow,1114,1.0,concept:cityhascompanyoffice,concept:company:ryanair
4276,concept:geopoliticallocation:sudan,1114,0.9990234375,concept:countryhascompanyoffice,concept:company:national
4277,concept:economicsector:biotechnology,1109,1.0,concept:economicsectorcompany,concept:biotechcompany:amgen
4278,concept:economicsector:biotechnology,1114,1.0,concept:economicsectorcompany,concept:biotechcompany:genentech
4279,concept:economicsector:biotechnology,1114,0.9999999725975893,concept:economicsectorcompany,concept:biotechcompany:immunex
4280,concept:academicfield:law,1095,0.9375,concept:economicsectorcompany,concept:bank:linklaters
4281,concept:economicsector:hospitality,1114,0.950355007528567,concept:economicsectorcompany,concept:hotel:hilton
4282,concept:economicsector:hospitality,1115,1.0,concept:economicsectorcompany,concept:hotel:marriot_hotels
4283,concept:economicsector:hospitality,1103,0.9375,concept:economicsectorcompany,concept:hotel:four_seasons
4284,concept:academicfield:accounting,896,1.0,concept:economicsectorcompany,concept:company:arthur_anderson
4285,concept:academicfield:accounting,1114,0.9810255202399959,concept:economicsectorcompany,concept:company:pricewaterhousecoopers
4286,concept:academicfield:information_technology,1114,0.9563766205992488,concept:economicsectorcompany,concept:biotechcompany:unisys
4287,concept:economicsector:media,1114,1.0,concept:economicsectorcompany,concept:building:pearson
4288,concept:economicsector:media,1115,1.0,concept:economicsectorcompany,concept:company:nbc_universal001
4289,concept:economicsector:media,1115,1.0,concept:economicsectorcompany,concept:website:time_magazine
4290,concept:economicsector:media,1115,1.0,concept:economicsectorcompany,concept:blog:fox_news
4291,concept:economicsector:media,1096,0.9375,concept:economicsectorcompany,concept:blog:techcrunch
4292,concept:economicsector:media,1107,0.9375,concept:economicsectorcompany,concept:company:cnn_ibn
4293,concept:economicsector:media,1115,1.0,concept:economicsectorcompany,concept:company:cnn__nbc
4294,concept:economicsector:media,1113,0.96875,concept:economicsectorcompany,concept:website:the_washington_times
4295,concept:economicsector:media,1115,1.0,concept:economicsectorcompany,concept:website:the_new_york_post
4296,concept:economicsector:media,1114,0.984375,concept:economicsectorcompany,concept:company:national_public_radio
4297,concept:economicsector:media,1107,0.96875,concept:economicsectorcompany,concept:company:discovery_channel
4298,concept:economicsector:media,1114,0.9375,concept:economicsectorcompany,concept:company:vivendi
4299,concept:economicsector:media,1115,0.9339925587533118,concept:economicsectorcompany,concept:website:tribune_co
4300,concept:economicsector:media,1114,0.96875,concept:economicsectorcompany,concept:company:clear_channel
4301,concept:economicsector:media,1103,0.999999732969346,concept:economicsectorcompany,concept:televisionstation:wvea_tv
4302,concept:economicsector:media,1114,0.99609375,concept:economicsectorcompany,concept:company:cnbc
4303,concept:economicsector:media,1115,1.0,concept:economicsectorcompany,concept:company:reuters
4304,concept:economicsector:media,1115,0.9375,concept:economicsectorcompany,concept:company:hindustan_times001
4305,concept:economicsector:media,1095,0.9375,concept:economicsectorcompany,concept:company:cctv
4306,concept:economicsector:media,1104,0.9375,concept:economicsectorcompany,concept:publication:mcclatchy
4307,concept:economicsector:media,1115,0.9375,concept:economicsectorcompany,concept:website:google__
4308,concept:economicsector:media,1115,0.9999961853027344,concept:economicsectorcompany,concept:politicsblog:cnn
4309,concept:economicsector:media,1115,0.9375,concept:economicsectorcompany,concept:magazine:rolling_stone_magazine
4310,concept:economicsector:media,1114,0.997690629489798,concept:economicsectorcompany,concept:company:cbc
4311,concept:economicsector:media,1110,0.984375,concept:economicsectorcompany,concept:company:viacom
4312,concept:economicsector:media,1115,0.96875,concept:economicsectorcompany,concept:website:cnn__abc
4313,concept:economicsector:media,1115,0.96875,concept:economicsectorcompany,concept:website:foxnews
4314,concept:economicsector:media,1115,1.0,concept:economicsectorcompany,concept:newspaper:the_economist
4315,concept:economicsector:media,1114,0.9375,concept:economicsectorcompany,concept:publication:nytimes
4316,concept:economicsector:media,1115,0.9999997329573902,concept:economicsectorcompany,concept:televisionstation:wuni
4317,concept:economicsector:media,1103,0.9999997334132249,concept:economicsectorcompany,concept:televisionstation:kwex_tv
4318,concept:economicsector:media,1112,0.9375,concept:economicsectorcompany,concept:recordlabel:emi
4319,concept:economicsector:media,1103,0.9999997324408872,concept:economicsectorcompany,concept:televisionstation:wltv
4320,concept:economicsector:media,1108,0.9999999980277241,concept:economicsectorcompany,concept:televisionstation:kets_tv
4321,concept:economicsector:media,1114,0.998046875,concept:economicsectorcompany,concept:company:mtv
4322,concept:economicsector:media,1115,0.9846269911467626,concept:economicsectorcompany,concept:company:gannett
4323,concept:economicsector:media,1114,0.96875,concept:economicsectorcompany,concept:magazine:national_geographic_magazine
4324,concept:economicsector:media,1114,0.9375,concept:economicsectorcompany,concept:newspaper:the_south_china_morning_post
4325,concept:economicsector:media,1111,0.984375,concept:economicsectorcompany,concept:newspaper:usa_today
4326,concept:economicsector:media,1114,1.0,concept:economicsectorcompany,concept:company:cablevision
4327,concept:economicsector:media,1114,0.9375,concept:economicsectorcompany,concept:magazine:forbes
4328,concept:economicsector:media,1097,0.9375,concept:economicsectorcompany,concept:publication:global_tv
4329,concept:economicsector:media,1094,0.96875,concept:economicsectorcompany,concept:company:channel
4330,concept:economicsector:media,1114,0.9999999996853447,concept:economicsectorcompany,concept:website:friendfeed_share
4331,concept:economicsector:media,1107,0.9999999828134332,concept:economicsectorcompany,concept:blog:about_com
4332,concept:economicsector:media,1108,0.9375,concept:economicsectorcompany,concept:publication:cnn_headline_news
4333,concept:economicsector:media,1115,0.9375,concept:economicsectorcompany,concept:magazine:vogue
4334,concept:economicsector:media,1110,0.9999997334728961,concept:economicsectorcompany,concept:televisionstation:wuvp_tv
4335,concept:economicsector:media,1103,0.9999998728702237,concept:economicsectorcompany,concept:televisionstation:kmex_tv
4336,concept:economicsector:media,1114,0.9997895425435359,concept:economicsectorcompany,concept:website:cbs_corporation
4337,concept:economicsector:media,1115,0.9925130226350563,concept:economicsectorcompany,concept:blog:time_warner
4338,concept:economicsector:media,1095,0.9375,concept:economicsectorcompany,concept:publication:post
4339,concept:economicsector:media,1114,0.9987184472102253,concept:economicsectorcompany,concept:publication:time_warner_inc_
4340,concept:economicsector:media,1115,0.9375,concept:economicsectorcompany,concept:televisionnetwork:london_sunday_times
4341,concept:economicsector:media,1095,0.96875,concept:economicsectorcompany,concept:newspaper:press_association
4342,concept:economicsector:media,1115,0.9999997336169985,concept:economicsectorcompany,concept:company:kftv
4343,concept:economicsector:media,1115,0.99609375,concept:economicsectorcompany,concept:company:cnn__good_morning_america
4344,concept:economicsector:media,1114,0.9375,concept:economicsectorcompany,concept:company:clear_channel_communications
4345,concept:economicsector:media,1114,0.9375,concept:economicsectorcompany,concept:magazine:gq
4346,concept:economicsector:media,1115,1.0,concept:economicsectorcompany,concept:newspaper:chicago_tribune
4347,concept:economicsector:media,1114,0.9921875,concept:economicsectorcompany,concept:website:wall_street_journal
4348,concept:economicsector:media,1114,0.99609375,concept:economicsectorcompany,concept:newspaper:ny_times
4349,concept:economicsector:media,1100,0.96875,concept:economicsectorcompany,concept:company:cnn__reuters
4350,concept:economicsector:media,1114,0.984375,concept:economicsectorcompany,concept:website:financial_times
4351,concept:economicsector:media,1114,0.9970950071117345,concept:economicsectorcompany,concept:newspaper:uk_guardian
4352,concept:economicsector:media,1103,0.9999997339278508,concept:economicsectorcompany,concept:company:wuvc
4353,concept:economicsector:media,1114,0.9921875,concept:economicsectorcompany,concept:website:the_los_angeles_times
4354,concept:economicsector:media,1114,0.9375,concept:economicsectorcompany,concept:website:the_globe_and_mail
4355,concept:economicsector:media,1114,0.9375,concept:economicsectorcompany,concept:newspaper:az_republic
4356,concept:economicsector:media,1100,0.9375,concept:economicsectorcompany,concept:recordlabel:universal_music_group
4357,concept:economicsector:media,1115,1.0,concept:economicsectorcompany,concept:publication:nyt
4358,concept:economicsector:media,1114,0.9975759142597915,concept:economicsectorcompany,concept:newspaper:the_boston_globe_magazine
4359,concept:economicsector:media,1115,1.0,concept:economicsectorcompany,concept:website:msnbc
4360,concept:economicsector:media,1103,0.9999999980332122,concept:economicsectorcompany,concept:company:kemv
4361,concept:economicsector:media,1115,0.984375,concept:economicsectorcompany,concept:newspaper:abc_news
4362,concept:economicsector:media,1114,0.9593840892099608,concept:economicsectorcompany,concept:newspaper:business_week
4363,concept:economicsector:media,1115,1.0,concept:economicsectorcompany,concept:company:the_walt_disney_company
4364,concept:economicsector:media,1102,0.96875,concept:economicsectorcompany,concept:website:new_york_times
4365,concept:economicsector:media,1096,0.9375,concept:economicsectorcompany,concept:newspaper:air_america
4366,concept:economicsector:media,1103,0.9999997322482019,concept:economicsectorcompany,concept:televisionstation:kldo_tv
4367,concept:economicsector:media,1112,1.0,concept:economicsectorcompany,concept:company:cnn__msnbc
4368,concept:economicsector:media,1103,0.9999997331615121,concept:economicsectorcompany,concept:televisionstation:wqhs_tv
4369,concept:economicsector:media,1107,0.99609375,concept:economicsectorcompany,concept:website:the_new_york_times
4370,concept:economicsector:media,1115,0.9375,concept:economicsectorcompany,concept:company:thomson001
4371,concept:economicsector:media,1103,0.9999997346919884,concept:economicsectorcompany,concept:televisionstation:wuvn_tv
4372,concept:economicsector:media,1115,0.96875,concept:economicsectorcompany,concept:website:nbc_news
4373,concept:economicsector:media,1103,0.999999734166939,concept:economicsectorcompany,concept:televisionstation:kxln_tv
4374,concept:economicsector:media,1114,1.0,concept:economicsectorcompany,concept:website:cnn__fox
4375,concept:economicsector:media,1096,0.9375,concept:economicsectorcompany,concept:website:nature
4376,concept:economicsector:media,1114,0.9999997327291806,concept:economicsectorcompany,concept:company:kuth
4377,concept:economicsector:media,1113,0.9998779296875,concept:economicsectorcompany,concept:company:cnn
4378,concept:economicsector:media,1103,0.9375,concept:economicsectorcompany,concept:company:cnn_
4379,concept:economicsector:media,1114,1.0,concept:economicsectorcompany,concept:website:cnn__the_new_york_times
4380,concept:economicsector:media,1103,0.96875,concept:economicsectorcompany,concept:company:hearst
4381,concept:economicsector:media,1115,1.0,concept:economicsectorcompany,concept:blog:__google
4382,concept:economicsector:media,1103,0.9999997538035479,concept:economicsectorcompany,concept:televisionstation:kdtv
4383,concept:economicsector:media,1115,0.9921875,concept:economicsectorcompany,concept:website:msn_news
